Text,labels,Hate Speech,Abusive Speech,SARA,Radicalism,Defamation
bani waras ngolah sawah ari pupuk tanemin padi jagain tanrman biar direcokin tikus lupa didoain biar slamet panen bani onta jarah rampok taneman alesan semu milik tuhan kembali tuhan khilafah,"['Hate Speech', 'Radicalism']",1,0,0,1,0
iya kakak mansd kakak kakak nikmat hidup mu dunia jagan op ny op mati nya payah kubur pertangung laku dunia kakak kakak maksud,[],0,0,0,0,0
ayo hobi jihad ngerusak negara dng bom bunuh gih jihad palestina jihad asli savepalestina,"['Hate Speech', 'Radicalism', 'Defamation']",1,0,0,1,1
manusia monster benar nya nama solidaritas mati nurani nitem dekil kribo laku barbar,[],0,0,0,0,0
tertawa wes risiko wien mungsuhe netizen labil arek wing sore biasae fanatik e sempit erti politic dirty hambuhlah jamane zaman milenial personal e labil huaha,[],0,0,0,0,0
hai temanteman rekomendasi agen judi bola resmi terpecaya asia ligaibc id main game lho ligaibc sedia game bola poker toto gelap casino tangkas keno slot minimal deposit rp bonus besar member lho bonus referal cash back dukung bank bank besar bca bni bri mandiri danamon operator aktif jam bantu proses deposit withdraw cepat aman temanteman ayo gabung ligaibc agen judi bola resmi percaya menang bayar bos contact person bahan bakar minyak ligaibc whatsap line id vivihosana link alternatif judionline investasi gilabola pecintabola casinoindonesia agenterbaik togeljitu prediksitogel agenterpecaya slotgame rajapoker bal banjarmasin medan batam kalimantan usaha pedagangbesar asia surabaya palembang indonesia yogyakarta semarang malang sulawesi makasar forexindonesia reksadana deposito uangindonesia gambling sosialita bal cepatkaya rajatogel parlay prediksiparlay handicap pecintajudi jabat gamerindonesia texasholdempoker texaspoker kaya investorindonesia pengusahamuda entrepreneurship entrepreneur bisnis juragan traveler motorgede ninjacomunity harleydavidsonindonesia sportindonesia mobilkeren anakorangkaya anaktajir bostajir domino,[],0,0,0,0,0
maklum aja banci kaleng memek mah wajar pamer memek mskipun memek palsu nya gede memek kuda nil,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
oke analog kafir usir indonesia negara diri kerajan islam nusantara orang barat minum kopi minum kaum sufi arab,"['Hate Speech', 'Radicalism']",1,0,0,1,0
hujan antem ayo kontol vs memek kontol sodok memek memek gigit kontol ah ah ah ejakulasi ejakulasi ejakulasi belepotan deh,['Abusive Speech'],0,1,0,0,0
tolol tulis rumah makan nya ramai iya masakan nya enak harga murah riah ultahore,[],0,0,0,0,0
duniasex cerita dewasa nikmat tubuh keponakan b memekbasah memekbecek memeksempit memekjanda bokepindo bokepjav bokepjepang bokepbarat mesumabg ngentotmemek ngentotjanda ngentotabg ngentotmahasiswi ceritahot ceritangesekspic twiter com grgnevmh,['Abusive Speech'],0,1,0,0,0
orang bodoh undang tvone debat hina perempuan papua bilang nonton jelek bodoh,[],0,0,0,0,0
sebentar promo sila telepon gengam baru terjangih masah vivo v hadir warna selfie mu minat pesan langsung iya,[],0,0,0,0,0
nelu sok kasih suara azan cina pas kasih pergi suara azan pura dasar bodoh luh nduit serah pergi oh iya iri negeri tertawa njatuh harga iri tertawa nemg nya urus pergi kmana anak hasil gangbang iya ajak bicara nyambung oh iya muslim uighur gmna nasib nya puasa orang cina darat banga nya cina negeri sesak makan kotor makan tertawa,"['Hate Speech', 'SARA', 'Defamation']",1,0,1,0,1
yogyakarta kompas com kontroversi milik tanah daerah istimewa yogyakarta cuat handoko aju gugat adil negeri pn yogyakarta warga camat kraton kota yogyakarta mengugat surat instruksi wakil gubernur diy nomor i a larang milik hak tanah warga nonpribumi gugat handoko gagal hakim pn yogyakarta februari niat banding nprof suyitno ahli tanah angota parampara praja yogyakarta sejarah yogyakarta zaman belanda sebab sultan hamengku buwono ix terbit surat instruksi wakil gubernur diy larang milik hak tanah warga nonpribumi suyitno sejarah hindia belanda indonesia sat pimpin gubernur mester in adik rechten herman wilem daendels sat lanjtu warga pribumi jual tanah usah asing sat pimpin lanjut gubernur jenderal johanes van den bosch sat laku tanam paksa hinga atur belanda statsblad turun atur ground vervremdings verbod isi larang pribumi jual tanah warga asing atur tuang statsblad nomor tarik sat modal asing zink masuk opendeur politik politik pintu buka sat perintah hindia belanda protes kalang hapus tanam paksa pulau jawa anti politik pintu buka hinga perintah belanda terap undang undang agraria asing jual sewa pinjam salah alasanya lindung masyarakat tani usaha modal suyitno nlalu dasar r rijksblad kasultanan nomor jo risjkblad nomor reorganisasi tuju hak tanah rakyat hak hak kuat tanah sultan ground bagi tanah mahkota sultanad ground milik kadipaten pakulaman atur nsuyitno lanjut proses sejarah kuat pasal b ayat daerah khusus istimewa masyarakat hukum adat hak hak tradisional hinga lahir keistimewan diy pasal b aku usul hukum adat laku nomor bentuk diy wenang otonomi sejahtera masyarakat timpang dasar sejarah salah kepala daerah lestari tentu hukum adat suyitno atur batas golong tionghoa warga nonpribumi lai atur nonpribumi disingung bijak relevan melangar hak asasi manusia ham suyitno nilai akademisi pelangaran ham tentang ham yuridis kolong konvensi internasional ham dirafitikasi perintah indonesia atur diskriminasi positif laku diskriminasi hilang diskriminasi derit masyarakat indonesia golong kelas kelas golong eropa kelas golong kulit kuning tiga golong kulit warna miskin dasar miskin urai timpang tipis sat timpang tara sama ketimpanganya suyitno nilai sat timpang kaya miskin yogyakarta maksud diskriminasi positif diskriminasi maksud hapus akibat diskriminasi anak larang tonton tv melangar hak asasi larang tujuanya suyitno atur laku yogyakarta makmur dapat cabut laku hati hati cabut dampak laku ribut nberbeda suyitno dosen sejarah universitas sanata darma hieronymus purwanta aku bedan warga nonpribumi milik tanah yogyakarta iya problem yogyakarta bilang adil iya adil bilang diskriminasi iya diskriminasi atur mai turun tionghoa milik tanah hak milik banter hak bangun purwanta runut sejarah yogyakarta beda wilayah lai datang datang negara warga tionghoa kota gudeg lokasi kampung tandan pasar tradisional beringharjo jalan bisnis jual beli emas mungut cukai pasar hinga simpan pinjam uang turun tionghoa batas perkotan wilayah pedesan zaman sri sultan hamengku buwono i takhta hubung jalin warga pribumi non pribumi salah sejarah menunjukanya kisah tan jin sing tokoh tionghoa angkat bupati gelar kanjeng raden tumengung secadiningrat kepandaianya jembatan sultan hamengku buwono i thomas stamford bingley rafles nama jadi nama jalan yogyakarta sat sultan tanah jalan tandan bangun arsitektur jawa eropa cina milik tan jin sing meter sat wilayah tandan kenal pecinan yogyakarta nkawasan pecinan yogyakarta sulit lacak segi peningalan sejarah teliti sejarah jarang ungkap fakta datang indonesia milik hubung keraton batas orang turun tionghoa tingal desa kota jarang orang tionghoa temu desa hb ix keluar surat instruksi purwanta batas warga turun tionghoa yogyakarta purwanta konflik pelik hubung warga pribumi nonpribumi kota gudeg nyaman ditingali jalan usaha minim rusuh turun tionghoa yogyakarta saing beda solo turun yaman bangsa arab sehinga saing bisnis ketat bijak timbang faktor mampu warga pribumi biar saing turun datang kalah zaman sat batas lindung masyarakat lokal timbang aman turun keraton yogyakarta warga pribumi senjang rusuh turun tionghoa kuasa tanah senjang warga miskin muncul rusuh atur cegah kuas tanah warga turun harap perintah provinsi diy keraton yogyakarta cari solusi baik senjang pribumi non pribumi hinga kait sultan ground pasal purwanta konflik agraria kerap diy purwanta ambil contoh konflik pantai watu kodok gunung kidul bebas lahan bandara kulon progo sat hubung pisah kepala badan tanah diy tri wibisono aku engan komentar kait tanah yogyakarta gugat kait tanah sat nomor coment takut potong potong timbul presepsi buruk tri wibisono nsebelumnya handoko sih pengugat ambil langkah banding aju putus sidang kemarin aju banding handoko ngugatan surat instruksi wakil gubernur diy nomor i a larang milik hak tanah warga nonpribumi diy aju handoko warga camat kraton kota yogyakarta handoko mengugat gubernur diy sultan hamengku buwono kali jabat kepala kantor wilayah badan tanah nasional bpn diy lantar jalan surat instruksi wakil gubernur diy nomor i a mengangap jabat jalan surat instruksi wakil gubernur diy nomor i a melangar hukum instruksi nilai kandung diskriminasi handoko url malas baca nsilakan baca merahin indonesia minim toleransi nkarena bayang posisi orang nseandainya pribumi larang milik tanah nefeknya napakah kritik parah rusuh barbar njika kalah saing fair mah wajar ntapi paksa kalah diskriminasi npadahal indonesia merdeka ndan rakyat nama wni kenal warga negara indonesia nkalah saing salah orang nburuk muka cermin belah travel,[],0,0,0,0,0
bangun wisma atlet situ siapasih mad nmasa bangun istirahat atlet bangun bau amdalnya bangun situ nkaga beres proyek busa ndasar gubernur setan ngomongnya kasar bangun kasus masuk penjara kasi terus capai ngebersihin sisa taiknya busa,[],0,0,0,0,0
ulang diner bodoh english sok english tertawa muka bego otak bego,"['Hate Speech', 'Defamation']",1,0,0,0,1
tante muda cantik pamer jembut lebat foto tante muda cantik pamer jembut lebat foto seks foto panas foto ng,['Abusive Speech'],0,1,0,0,0
nhaiya olang jual kencing onta hah nmana pelcaya owe ndi luko jual kencing kobok kotor babi hah ntp bilang kencing onta ncokin idiot nifu makan iya nastaik babi rumah toko idiot ndi medsos garang hina mayoritas rl sih diam nkomuk engkoh santun ngelayanin pelang muslim ndi counter telepon gengam rumah toko petak ame kendaran kredit hasil uang mayoritas wakaka olang lihat track record owe tuduh owe sembah rumah toko whatsapp kaum onta ikut pedofil bodoh whatsapp tertawa nhaiya kila owe kaum samawi bodoh whatsapp sembah jasjus telanjang angkat tuhan konsili nicea m whatsapp dikirain owe huni rumah toko whatsapp samawi selingkuh rajam mati nmari umat islam amp kristen satu padu rajam vero njasjus loser dunia nyata hina teman stres aku nabi dekat wanita takut jasjus tipikal manusia culun zaman old travel nlu salah olang whatsapp tertawa tertawa,"['Hate Speech', 'Defamation']",1,0,0,0,1
gagal paham fatal bahaya ajak tega minhaj nabi bilang nabi gagal jk nabi gagal alah utus gagal racun delusi khilafah ajar mesir tentang ulama guru kali mbok iya ngaji sejarah khilafah gus,"['Hate Speech', 'Radicalism']",1,0,0,1,0
iya alah ngeliatnya iya buka iri sedih urus iya salah kasih saran manusia umat manusia munafik iya kak lihat kondisi fisik kakak it lho moga amal ibadah terima iya kak sisi alah subhanahuwatala moga cepat datang sesal lihat alah subhanahuwatala beri uji insya ujianya batas mampu iya dasar sih alah subhanahuwatala uji batas mampu umat amin,[],0,0,0,0,0
yah dibuly deh hahahaha kasi kasi jng cela orang munafik memang ubah kodrat boleh agama banci dasar ubah kodrat jati ubah laki ubah kodrat boleh agama,[],0,0,0,0,0
undang nikahanya keluarga nya kumpul pinter dikit sih netizen maha iya,[],0,0,0,0,0
mnikah sih ustadz istri sja heran mnikah prempuan bagus fisik sja mnurut ngaji iya rasululah istri beliau nikah orang orang segi mampu ksehatan bagus contoh janda mpunyai anak ekonomi buruk peduli janda tua muda cantik knapa realitanya jam laki poligami wanita fisik ndk paham mnurut anjur poligami mf salah mncocokan sbenarnta rasululah,[],0,0,0,0,0
jakarta ayan dunia hijab day muncul tagar orang geger nohijabday tagar twiter lopor orang orang paksa pakai hijab protes anti hijab iran mengangap bentuk solidaritas gera feminisme nsebelumnya perempuan iran aksi protes anti hijab jalan postingan instagram tunjuk wanita iran kotak salur telekomunikasi lepas hijab buang hijab polisi tangkap wanita iran libat protes nprotes wanita iran paksan hijab demonstrasi wanita iran dekade tagar nohijabday ramai tepat dunia hijab day nworld hijab day ingat tangal februari gera solidaritas wanita muslim lindung hak wanita hijab ayan muslimah penjuru dunia ide gera muncul negara diskriminasi wanita hijab laku jalan hinga hak pekerjan nfoto twiter gera tentang kampanye nohijabday isi tagar dominasi video foto wanita lepas hijab pakai lepas hijab bakar hijab video aksi lepas hijab yasmin mohamed ribu likes retwets twit hapus nviral twiter cuit video yasmine diungah facebok facebok ingat konten yasmine diangap sesuai comunity standar facebok hapus konten apa nilai ras ras etnis agama gender disabilitas nfoto twiter ntentu kampanye respon aneka ragam netizen perempuan hijab nama batola balas omong kosong feminisme feminisme wanita perempuan menang lepas hijab bentuk protes dukung wanita palestina iraq syiria orang orang tuju video sat bangun tidur twit menang haru feminisme juang bebas akun nama nkecaman dukung twiter hinga sat hashtag sat hitung tangal februari capai twit dominasi masyarakat iran warga eropa sil sil bakar,[],0,0,0,0,0
hina kitab suci orang islam markas brimob aidit,[],0,0,0,0,0
ckit iku bahasa endi papua opo bhasa gorila ng posisi soale gorila malas santai ae ojo iri,[],0,0,0,0,0
retwet ah sila kontekstual ayat kafir suka islam konteks damai janji warga negara janji ribut indonesia ayat mumtahanah israel usir sodara palestina,"['Hate Speech', 'SARA', 'Radicalism', 'Defamation']",1,0,1,1,1
nudah bagi daerah iya nhm nsaritem doly nliat ambon malu timor leste bagi sperma portugis orang nya hitam manis jelek shalom,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
jin nya mey rt jin kafir ngehuni drmh usir islam,"['Hate Speech', 'Radicalism']",1,0,0,1,0
hg kena mutih my hapus block dak seberang semak hg instagram sekadarpandangan,[],0,0,0,0,0
hai kak daring shop malang rangka halus opening toko promo lho kak beli nila ribu pouch make up liquid lipstick focalure pilih warna beli pre mesan dicount khusus kakak ayo grab it cepat barang batas barang insta story gambar iya kak more informasi hubung whatsap line focalure murah,[],0,0,0,0,0
bodoh nya jokowi sang tuhan umat jokoisme demo protes naik harga bahan bakar minyak digebukin demo tuntut papua merdeka biar,"['Hate Speech', 'SARA', 'Defamation']",1,0,1,0,1
sakit kayak rt sakit be rt monyet norak papua anak regae padang,[],0,0,0,0,0
hm neng gosong gosong iya skarang cowokp wo emgnya hm tertawa biar kaya orang papua weh,"['Hate Speech', 'SARA']",1,0,1,0,0
ih sengaja iya komentar pakai huruf kapital biar perhati tenar jijik orang kya suntik mati biat ngurangin sampah masyarakat,"['Hate Speech', 'Defamation']",1,0,0,0,1
kateai cina erok ganyang rt ih ku ganyang ki ine rt yanradhinal kenapa kasih pangi cont,"['Hate Speech', 'SARA', 'Radicalism', 'Defamation']",1,0,1,1,1
nunda bayar bon wkwkrt eh nyak ujanya lebat lebat jembut o besok iya,['Abusive Speech'],0,1,0,0,0
nquote nbiar jelas iya mayoritas islam nbuat islam aku agama pakai teroris pr islam ajar agama manghargai manusia agama nkarena manusia ciptan tuhan agama ciptan manusia,[],0,0,0,0,0
muslim rohingya urus perintah kafir bom masjid mesir alir ekspos simpati korban kutuk laku,"['Hate Speech', 'SARA', 'Radicalism', 'Defamation']",1,0,1,1,1
orang suka islam alir islam fanatik bos suka teriak kafir teriak isis saudara gilir bom dimesir isis islam bahlul,"['Hate Speech', 'SARA', 'Radicalism', 'Defamation']",1,0,1,1,1
teori mentok papua rt dangkal bilang teori evolusi tu nyamain manusia monyet we are al stardusts,"['Hate Speech', 'SARA', 'Defamation']",1,0,1,0,1
bahan bakar minyak ganyang cina bumi hangus usir cina tangal bz didik wni oy,"['Hate Speech', 'SARA', 'Radicalism', 'Defamation']",1,0,1,1,1
order tas canvaz plus jacket parka order backpack hitam rb piece jacket parka rb piece orang kantor yah total juta maf cuan sebentar traktir deh psikiater nane senang juragan cuan selamat juragan iya cuan gede balesin komentar mari noh iya harga suplemen minimal rb mesan juta terima kasih kaskus dibaned kenal tokopedia jual forum jual beli sepi mewek,[],0,0,0,0,0
hormat huni eksklusif wadah eksklusif meikarta warga eksklusif warga indonesia latar amp bahasa beda nhlo cino cino eksklusif coba cek tower bok komplek cino,"['Hate Speech', 'SARA']",1,0,1,0,0
salut iman slogan agama klaim milik indonesia konteks kini indonesia agama slogan islam megawati soekarnoputri sebut rad ideologi tutup pidato ulang pdip telunjuk bu mega islam umat islam nkarena mohon maf dikotomi pdip vs islam tulis malu malu ragu kali saudara pdip lawan maksud rujuk islam umat islam ban sila sidang saksi ahli bahasa ahli politik ahli psikologi ahli sejarah nilai telunjuk musuh arah nmungkin kilah ah maksud orang islam radikal toleran diam diam mengangu agenda agenda agenda sekutu nanda orang habih rizieq shihab gerbong front bela islam nya sikat habis ketua pdip surabaya sila cari yuotube pidato ketua pdip surabaya njika pikir khawatir keliru saudara warga pdip suka suka gera front bela islam kait akai aksi damai sambut langsung langsung komponen umat islam luas nkita hitung kuat front bela islam pengaruh juta umat islam aksi damai umat luas dukung kerah umat islam ndalam kaji psikologi kaji survei random sampling mesti cermin basis dukung kalang umat islam singkat bidik front bela islam hancur puluh juta umat islam front bela islam sasar sikat habis maksud nsaudaraku warga pdip bagus jaga utuh negara satu republik indonesia tekad umat islam renung tumpang gelap lindung slogan tidakah lindung banteng pdip jalan agenda pura pura pdip juang pdip nmereka elemen parasit kuat politik pdip sesunguhnya jadi mitra ecek ecek besar pengaruh kuat cengkeram indonesia kuas mutlak sektor ekonomi uang negara nmudah mudah anda sedih alas bantu nali orang orang islam hambat ambisi kuasa negara senang manuver pdip habis front bela islam hadap frontal umat islam ntidak senang kontribusi saudara warga pdip sahabat percaya sangka orang nasib sepenangungan nsaudaraku warga pdip hormat pernah uji orang orang lindung kandang banteng kawan setia teman hidup semat teman bantu orang orang juang nsudah lupa saudara warga pdip tempo menyalahgunakan dana blbi krisis moneter informasi utuh blbi bantu likuiditas bank indonesia pinjam dana monoter internasional imf salur bank swasta indonesia milik orang orang dukung habis habib rizieq shihab front bela islam nmereka kantung dana blbi rp triliun cegah bangkrut ulah bongkar lihai kelap dana blbi alhamdulilah pinjam imf bayar pajak rakyat indonesia umat islam ntahukah orang indonesia asli milik bank bank swasta lupa bawa lari uang rakyat negeri memarkirkanya singapura hong kong shanghai surga surga simpan uang lai peduli rakyat peduli saudara warga pdip ntidakah saksi saja milik konglomerasi dana kayan property indonesia persen orang indonesia asli beli apartemen supermewah supercondo bangun kota kota indonesia ntidakah terpangil pikir dampak buruk milik stasiun televisi swasta dampak negatif bentuk karakter akhlak generasi muda indonesia ntahukan usaha beda kulit sekolah anak anak negeri biaya mahal coba lamar pekerjan senior usah usah milik banyakah orang indonesia asli staf senior bca sinarmas agung podomoro sumarecon lipo grup salim grup lainlain nsupaya pertanyan saudara warga pdip caci maki ancam front bela islam caci maki umat islam ketimbang tega adil hukum adil sosial rakyat indonesia nsemoga indonesia damai tenteram mohon maf kenan,[],0,0,0,0,0
